utility_id_ferc1,plant_name_ferc1,utility_name_ferc1,capacity_mw,plant_table
155,in conjunction with the sale,san diego gas & electric company,0.0,f1_gnrt_plant
155,internal combustion:,san diego gas & electric company,0.0,f1_gnrt_plant
155,kearny,san diego gas & electric company,165.0,f1_steam
155,kearny gt,san diego gas & electric company,165.0,f1_steam
155,miramar gt,san diego gas & electric company,47.0,f1_steam
155,mobile generator,san diego gas & electric company,0.8,f1_gnrt_plant
155,n. t. c.,san diego gas & electric company,18.0,f1_steam
155,n.t.c.,san diego gas & electric company,18.0,f1_steam
155,n.t.c. gt,san diego gas & electric company,18.0,f1_steam
155,naval stat,san diego gas & electric company,26.0,f1_steam
155,naval station,san diego gas & electric company,28.0,f1_steam
155,naval station gt,san diego gas & electric company,28.0,f1_steam
155,no. island,san diego gas & electric company,52.0,f1_steam
155,north island,san diego gas & electric company,52.0,f1_steam
155,north island gt,san diego gas & electric company,52.0,f1_steam
155,note: the mobile generator previously,san diego gas & electric company,0.0,f1_gnrt_plant
155,of the south bay power plant.,san diego gas & electric company,0.0,f1_gnrt_plant
155,ramada inn,san diego gas & electric company,,f1_gnrt_plant
155,ramada inn cogen,san diego gas & electric company,0.08,f1_gnrt_plant
155,ramada inn cogenerator,san diego gas & electric company,0.07,f1_gnrt_plant
155,reported was sold in april 1999,san diego gas & electric company,0.0,f1_gnrt_plant
155,san onof,san diego gas & electric company,451.0,f1_steam
155,san onofre (1),san diego gas & electric company,0.0,f1_steam
155,so. bay,san diego gas & electric company,19.0,f1_steam
155,south bay,san diego gas & electric company,714.0,f1_steam
155,south bay gt,san diego gas & electric company,19.0,f1_steam
157,26' drop,sierra pacific power company d/b/a nv energy,0.8,f1_gnrt_plant
157,26' drop (1),sierra pacific power company d/b/a nv energy,0.8,f1_gnrt_plant
157,clark mtn,sierra pacific power company d/b/a nv energy,167.0,f1_steam
157,clark mtn.,sierra pacific power company d/b/a nv energy,167.0,f1_steam
157,ft churchill,sierra pacific power company d/b/a nv energy,210.0,f1_steam
157,ft. churchill,sierra pacific power company d/b/a nv energy,210.0,f1_steam
157,ft.churchill,sierra pacific power company d/b/a nv energy,210.0,f1_steam
157,hydro,sierra pacific power company d/b/a nv energy,,f1_gnrt_plant
157,internal combustion,sierra pacific power company d/b/a nv energy,,f1_gnrt_plant
157,"kings beach, diesel",sierra pacific power company d/b/a nv energy,16.5,f1_steam
157,kings beack,sierra pacific power company d/b/a nv energy,16.5,f1_steam
157,lahontan,sierra pacific power company d/b/a nv energy,2.4,f1_gnrt_plant
157,lahontan (1),sierra pacific power company d/b/a nv energy,2.4,f1_gnrt_plant
157,lahontan (2),sierra pacific power company d/b/a nv energy,0.0,f1_gnrt_plant
157,pi¤on pine,sierra pacific power company d/b/a nv energy,89000.0,f1_steam
157,pi¥on pine,sierra pacific power company d/b/a nv energy,89.0,f1_steam
157,piñon pine,sierra pacific power company d/b/a nv energy,89.0,f1_steam
157,totall,sierra pacific power company d/b/a nv energy,37.5,f1_gnrt_plant
157,tracy,sierra pacific power company d/b/a nv energy,243.0,f1_steam
157,tracy g.t.,sierra pacific power company d/b/a nv energy,25.0,f1_steam
157,valmy,sierra pacific power company d/b/a nv energy,261.0,f1_steam
157,winnemmucca g.t.,sierra pacific power company d/b/a nv energy,15.0,f1_steam
157,winnemucca g.t.,sierra pacific power company d/b/a nv energy,15.0,f1_steam
158,license #2373,"south beloit water, gas and electric company",1.1,f1_gnrt_plant
158,n/a,"south beloit water, gas and electric company",0.0,f1_steam
158,not applicable,"south beloit water, gas and electric company",0.0,f1_steam
158,note: rockton plant was sold during the year;,"south beloit water, gas and electric company",0.0,f1_gnrt_plant
158,rockton hydro plant,"south beloit water, gas and electric company",0.0,f1_gnrt_plant
158,rockton hydro plant license #2373,"south beloit water, gas and electric company",1.1,f1_gnrt_plant
158,"see note 3, page 109.","south beloit water, gas and electric company",0.0,f1_gnrt_plant
159,a - hydro license project no. 2315.,south carolina electric & gas company,0.0,f1_gnrt_plant
159,a-hydro license project no. 2315,south carolina electric & gas company,,f1_gnrt_plant
159,burton #1 peaking ut,south carolina electric & gas company,11.5,f1_steam
159,burton #2,south carolina electric & gas company,11.5,f1_steam
159,burton #2 peaking ut,south carolina electric & gas company,11.5,f1_steam
159,burton #3 peaking un,south carolina electric & gas company,11.5,f1_steam
159,canadys peaking unit,south carolina electric & gas company,16.0,f1_steam
159,coit #2,south carolina electric & gas company,19.5,f1_steam
159,coit peaking #1 unit,south carolina electric & gas company,19.6,f1_steam
159,columbia,south carolina electric & gas company,11.0,f1_hydro
159,faber place,south carolina electric & gas company,11.5,f1_steam
159,hardeville peaking,south carolina electric & gas company,16.0,f1_steam
159,hydro,south carolina electric & gas company,0.0,f1_gnrt_plant
159,hydro:,south carolina electric & gas company,0.0,f1_gnrt_plant
159,hydro: neal shoals - hydro license,south carolina electric & gas company,5.2,f1_gnrt_plant
159,neal shoals,south carolina electric & gas company,5.2,f1_gnrt_plant
159,neal shoals-hydro license,south carolina electric & gas company,0.0,f1_gnrt_plant
159,parr #1,south carolina electric & gas company,17.5,f1_steam
159,parr #1 peaking unit,south carolina electric & gas company,17.5,f1_steam
159,parr #1 peeking unit,south carolina electric & gas company,17.5,f1_steam
159,parr #1:2,south carolina electric & gas company,35.0,f1_steam
159,parr #2 peaking unit,south carolina electric & gas company,17.5,f1_steam
159,parr #2:3,south carolina electric & gas company,39.0,f1_steam
159,parr #3 peaking unit,south carolina electric & gas company,19.5,f1_steam
159,parr #4 peaking unit,south carolina electric & gas company,19.5,f1_steam
159,urguhart,south carolina electric & gas company,250.0,f1_steam
159,urquart combined,south carolina electric & gas company,,f1_steam
159,urquhart 2,south carolina electric & gas company,16.0,f1_steam
159,urquhart combined,south carolina electric & gas company,0.0,f1_steam
159,v.c.summer,south carolina electric & gas company,636.0,f1_steam
159,willaims combined,south carolina electric & gas company,54.0,f1_steam
159,williams #1,south carolina electric & gas company,27.0,f1_steam
160,na,"south carolina generating company, inc.",0.0,f1_steam
160,not applicable,"south carolina generating company, inc.",0.0,f1_gnrt_plant
161,* big creek no.4 (dam 7)*,southern california edison company,0.4,f1_gnrt_plant
161,* bishop creek no. 2 *,southern california edison company,7.3,f1_gnrt_plant
161,* bishop creek no. 3 *,southern california edison company,7.6,f1_gnrt_plant
161,* bishop creek no. 4 *,southern california edison company,8.0,f1_gnrt_plant
161,* bishop creek no. 5 *,southern california edison company,4.5,f1_gnrt_plant
161,* lower tule,southern california edison company,2.5,f1_gnrt_plant
161,* lundy,southern california edison company,3.0,f1_gnrt_plant
161,* lytle creek,southern california edison company,0.5,f1_gnrt_plant
161,* mammoth pool,southern california edison company,0.0,f1_gnrt_plant
161,* mill creek no.2 & 3,southern california edison company,3.3,f1_gnrt_plant
161,* rush creek,southern california edison company,8.4,f1_gnrt_plant
161,* san gorgonio no. 1 & 2 *,southern california edison company,2.4,f1_gnrt_plant
161,* santa ana no.1,southern california edison company,3.2,f1_gnrt_plant
161,* santa ana no.2,southern california edison company,0.8,f1_gnrt_plant
161,* santa ana no.3,southern california edison company,1.2,f1_gnrt_plant
161,alamitos,southern california edison company,1982.4,f1_steam
161,bg crk wtr clct fac,southern california edison company,0.0,f1_hydro
161,big creek 2a,southern california edison company,110.0,f1_hydro
161,big creek 3,southern california edison company,174.5,f1_hydro
161,big creek 4,southern california edison company,100.0,f1_hydro
161,big creek no. 4 (dam 7),southern california edison company,0.4,f1_gnrt_plant
161,big creek no.1,southern california edison company,85.2,f1_hydro
161,big creek no.2,southern california edison company,66.5,f1_hydro
161,big creek no.8,southern california edison company,75.0,f1_hydro
161,bishop,southern california edison company,0.0,f1_hydro
161,cool water,southern california edison company,146.9,f1_steam
161,el segundo,southern california edison company,996.5,f1_steam
161,ellwood,southern california edison company,56.7,f1_steam
161,high grove,southern california edison company,0.0,f1_steam
161,highgrove,southern california edison company,169.0,f1_steam
161,huntington beach,southern california edison company,870.4,f1_steam
161,kaweah no. 1,southern california edison company,2.3,f1_gnrt_plant
161,kaweah no. 2,southern california edison company,1.8,f1_gnrt_plant
161,kaweah no. 3,southern california edison company,4.8,f1_gnrt_plant
161,kern river no.1,southern california edison company,25.9,f1_hydro
161,kern river no.3,southern california edison company,40.2,f1_hydro
161,long beach,southern california edison company,586.5,f1_steam
161,mandalay,southern california edison company,435.2,f1_steam
161,mill creek no. 1,southern california edison company,0.8,f1_gnrt_plant
161,none,southern california edison company,0.0,f1_pumped_storage
161,ontario no. 1,southern california edison company,0.6,f1_gnrt_plant
161,ontario no. 2,southern california edison company,0.3,f1_gnrt_plant
161,ormond beach,southern california edison company,1612.8,f1_steam
161,poole plnt res fac,southern california edison company,0.0,f1_hydro
161,portal power pt,southern california edison company,10.8,f1_hydro
161,redondo beach,southern california edison company,1579.5,f1_steam
161,san bernardino,southern california edison company,130.6,f1_steam
161,san onofre 2 & 3,southern california edison company,1691.6,f1_steam
161,san onofre 2&3,southern california edison company,1691.6,f1_steam
161,san onofre unit1,southern california edison company,0.0,f1_steam
161,san onofre1,southern california edison company,0.0,f1_steam
161,san onofre2&3,southern california edison company,1691.6,f1_steam
161,santa ana no. 1,southern california edison company,3.2,f1_gnrt_plant
161,santa ana no. 2,southern california edison company,0.8,f1_gnrt_plant
161,santa ana no. 3,southern california edison company,1.2,f1_gnrt_plant
161,santa ana no.2,southern california edison company,0.8,f1_gnrt_plant
161,unit 11 diesel,southern california edison company,2.0,f1_gnrt_plant
162,ernest c gaston un.a,southern electric generating company,21.3,f1_steam
163,a.b brown station,southern indiana gas and electric company,530.46,f1_steam
163,a.b. brown turbine,southern indiana gas and electric company,88.2,f1_steam
163,f.b culley station,southern indiana gas and electric company,414.93,f1_steam
163,none,southern indiana gas and electric company,0.0,f1_gnrt_plant
163,norheast turbines,southern indiana gas and electric company,22.2,f1_steam
163,northeast,southern indiana gas and electric company,22.2,f1_steam
163,warrick 4,southern indiana gas and electric company,161.5,f1_steam
163,warrick unit # 4,southern indiana gas and electric company,161.5,f1_steam
164,arsenal hill 0001,southwestern electric power company,125.0,f1_steam
164,dolet hills,southwestern electric power company,289.99,f1_steam
164,dolet hills (3),southwestern electric power company,289.99,f1_steam
164,flint creek (1),southwestern electric power company,255.0,f1_steam
164,flint creek 0007,southwestern electric power company,255.0,f1_steam
164,knox lee 0003,southwestern electric power company,499.5,f1_steam
164,knox lee 3,southwestern electric power company,499.5,f1_steam
164,lieberman 0002,southwestern electric power company,277.27,f1_steam
164,lone star 0004,southwestern electric power company,50.0,f1_steam
164,pirkey (2),southwestern electric power company,619.38,f1_steam
164,pirkey 0008,southwestern electric power company,619.38,f1_steam
164,pirkey 008,southwestern electric power company,619.38,f1_steam
164,welsh 0006,southwestern electric power company,1674.0,f1_steam
164,wilkes 0005,southwestern electric power company,881.52,f1_steam
165,none,txu sesco company,0.0,f1_gnrt_plant
166,carlsbad,southwestern public service company,16.0,f1_steam
166,cunningham,southwestern public service company,265.0,f1_steam
166,harrington,southwestern public service company,1080.0,f1_steam
166,jones,southwestern public service company,495.0,f1_steam
166,maddox,southwestern public service company,114.0,f1_steam
166,maddox 3,southwestern public service company,,f1_steam
166,nichols,southwestern public service company,475.0,f1_steam
166,tolk,southwestern public service company,1136.0,f1_steam
167,-winslow,"superior water, light and power company",0.0,f1_steam
167,winslow,"superior water, light and power company",0.0,f1_steam
168,none,susquehanna electric company,0.0,f1_hydro
170,(1) dinner lake was placed on long-term,tampa electric company,0.0,f1_gnrt_plant
170,- oil,tampa electric company,0.0,f1_gnrt_plant
170,bayside 1,tampa electric company,809.06,f1_steam
170,dinner lake - sebring,tampa electric company,13.0,f1_gnrt_plant
170,dinner lake gas,tampa electric company,0.0,f1_gnrt_plant
170,gannon,tampa electric company,1270.38,f1_steam
170,hookers point,tampa electric company,232.6,f1_steam
170,note: dinner lake was placed on long-term,tampa electric company,0.0,f1_gnrt_plant
170,oil,tampa electric company,0.0,f1_gnrt_plant
170,polk - unit 2,tampa electric company,185.5,f1_steam
170,polk - unit 3,tampa electric company,175.77,f1_steam
170,polk-unit 1,tampa electric company,326.1,f1_steam
170,"reserve standby march 1, 1994.",tampa electric company,0.0,f1_gnrt_plant
170,steam,tampa electric company,0.0,f1_gnrt_plant
170,total,tampa electric company,12.65,f1_gnrt_plant
171,calderwood,alcoa power generating inc.,121.5,f1_hydro
171,cheoah,alcoa power generating inc.,110.0,f1_hydro
171,chilhowee,alcoa power generating inc.,50.0,f1_hydro
171,santeelah,alcoa power generating inc.,45.0,f1_hydro
171,santeetlah,alcoa power generating inc.,45.0,f1_hydro
171,unit 4 agc div,alcoa power generating inc.,150.0,f1_steam
171,units 1 - 3 agc div,alcoa power generating inc.,432.0,f1_steam
173,* decordova,txu electric company,357.91,f1_steam
173,* morgan creek,txu electric company,536.87,f1_steam
173,* permian basin,txu electric company,447.39,f1_steam
173,big brown,txu electric company,1186.8,f1_steam
173,collin,txu electric company,156.25,f1_steam
173,comanche peak,txu electric company,2430.0,f1_steam
173,dallas,txu electric company,153.75,f1_steam
173,de cordova,txu electric company,799.2,f1_steam
173,de cordova ct,txu electric company,357.91,f1_steam
173,decordova,txu electric company,799.2,f1_steam
173,eagle mountain,txu electric company,706.15,f1_steam
173,graham,txu electric company,634.78,f1_steam
173,handley,txu electric company,1433.35,f1_steam
173,lake creek,txu electric company,321.63,f1_steam
173,lake hubbard,txu electric company,927.52,f1_steam
173,martin lak,txu electric company,2379.75,f1_steam
173,martin lake,txu electric company,2379.75,f1_steam
173,monticello,txu electric company,1980.05,f1_steam
173,morgan creek,txu electric company,827.36,f1_steam
173,morgan creek ct,txu electric company,536.87,f1_steam
173,morgan crk,txu electric company,827.36,f1_steam
173,mountain creek,txu electric company,958.49,f1_steam
173,n/a,txu electric company,0.0,f1_steam
173,north lake,txu electric company,708.61,f1_steam
173,north main,txu electric company,81.25,f1_steam
173,parkdale,txu electric company,340.63,f1_steam
173,permian basin,txu electric company,650.45,f1_steam
173,permian basin ct,txu electric company,447.39,f1_steam
173,river crest,txu electric company,112.5,f1_steam
173,rivercrest,txu electric company,112.5,f1_steam
173,sandow #4,txu electric company,590.64,f1_steam
173,sandow #4 (note 1),txu electric company,590.64,f1_steam
173,stryker creek,txu electric company,713.48,f1_steam
173,trading house,txu electric company,1379.7,f1_steam
173,tradinghouse,txu electric company,1379.7,f1_steam
173,trinidad,txu electric company,243.51,f1_steam
173,valley,txu electric company,1175.49,f1_steam
174,tnp one - unit 1,texas-new mexico power company,174.6,f1_steam
174,tnp one - unit 2,texas-new mexico power company,174.6,f1_steam
174,tnp one unit 1,texas-new mexico power company,174.6,f1_steam
174,tnp one unit 2,texas-new mexico power company,174.6,f1_steam
174,"tnp one, unit 1",texas-new mexico power company,174.6,f1_steam
174,"tnp one, unit 2",texas-new mexico power company,174.6,f1_steam
175,acme,"toledo edison company, the",78.0,f1_steam
175,bay c. t.,"toledo edison company, the",16.0,f1_steam
175,bay shore,"toledo edison company, the",639.5,f1_steam
175,beaver va2,"toledo edison company, the",184.0,f1_steam
175,beaver valley #2,"toledo edison company, the",177.0,f1_steam
175,beaver valley 2,"toledo edison company, the",184.0,f1_steam
175,bruce man3,"toledo edison company, the",340.0,f1_steam
175,bruce mansfield,"toledo edison company, the",340.0,f1_steam
175,bruce mansfield 3,"toledo edison company, the",8340.0,f1_steam
175,davis-besse #1,"toledo edison company, the",450.0,f1_steam
175,perry #1,"toledo edison company, the",249.0,f1_steam
175,richland,"toledo edison company, the",75.0,f1_steam
175,richland c. t.,"toledo edison company, the",45.0,f1_steam
175,stryker,"toledo edison company, the",19.0,f1_steam
175,stryker c. t.,"toledo edison company, the",19.0,f1_steam
176,4 corner,tucson electric power company,114.5,f1_steam
176,demosspetr,tucson electric power company,65.5,f1_steam
176,irvington,tucson electric power company,504.5,f1_steam
176,none,tucson electric power company,0.0,f1_gnrt_plant
176,"north loop1,2,3,4",tucson electric power company,108.0,f1_steam
177,canton,union electric company,4.82,f1_gnrt_plant
177,canton * retired 10/96,union electric company,4.81,f1_gnrt_plant
177,fairgrounds,union electric company,68.3,f1_steam
177,fairgrounds c. t.,union electric company,68.3,f1_steam
177,howard bend,union electric company,47.4,f1_steam
177,kirksville,union electric company,15.0,f1_steam
177,mexico c. t.,union electric company,60.7,f1_steam
177,moberly ct,union electric company,60.6,f1_steam
177,mobile trailer,union electric company,0.5,f1_gnrt_plant
177,mobile trailer * retired 9/96,union electric company,0.5,f1_gnrt_plant
177,moreau,union electric company,60.9,f1_steam
177,venice comb. turbine,union electric company,37.5,f1_steam
177,viaduct c. t.,union electric company,30.6,f1_steam
179,*bridgeport harbor,the united illuminating company,660.54,f1_steam
179,*seabrook,the united illuminating company,209.48,f1_steam
179,bpt harbor,the united illuminating company,660.54,f1_steam
179,bpt harbor sta.,the united illuminating company,660.54,f1_steam
179,bpt harbor station,the united illuminating company,18.59,f1_steam
179,bridgeport harbor,the united illuminating company,18.59,f1_steam
179,millstone - unit 3,the united illuminating company,46.18,f1_steam
179,millstone unit 3,the united illuminating company,46.18,f1_steam
179,millstone-unit 3,the united illuminating company,46.18,f1_steam
179,new haven harbor,the united illuminating company,431.29,f1_steam
179,nh harbor,the united illuminating company,431.29,f1_steam
179,seabrook,the united illuminating company,209.48,f1_steam
180,n/a,unitil power corp.,0.0,f1_steam
180,not applicable,unitil power corp.,,f1_gnrt_plant
181,*inc's silver lk,upper peninsula power company,0.0,f1_gnrt_plant
181,*includes silver,upper peninsula power company,0.0,f1_gnrt_plant
181,*includes silver lake,upper peninsula power company,0.0,f1_gnrt_plant
181,cararact,upper peninsula power company,1.5,f1_gnrt_plant
181,hydro,upper peninsula power company,0.0,f1_gnrt_plant
181,john h. warden,upper peninsula power company,18.75,f1_gnrt_plant
181,lake,upper peninsula power company,0.0,f1_gnrt_plant
181,steam,upper peninsula power company,0.0,f1_gnrt_plant
181,warden diesels - leased plant,upper peninsula power company,0.0,f1_gnrt_plant
182,cimarron r,kcp&l greater missouri operations company,50.0,f1_steam
182,generation expenses,kcp&l greater missouri operations company,0.0,f1_gnrt_plant
182,jec,kcp&l greater missouri operations company,174.0,f1_steam
182,jeffrey energy centr,kcp&l greater missouri operations company,177.0,f1_steam
182,jeffrey energy cnt,kcp&l greater missouri operations company,174.0,f1_steam
182,jeffrey energy ctr,kcp&l greater missouri operations company,174.0,f1_steam
182,miscellaneous other power generation expense,kcp&l greater missouri operations company,0.0,f1_gnrt_plant
182,mullergren,kcp&l greater missouri operations company,81.6,f1_steam
182,operation supervision & engineering,kcp&l greater missouri operations company,0.0,f1_gnrt_plant
182,other general maint. supervision & engineering,kcp&l greater missouri operations company,0.0,f1_gnrt_plant
182,other general maintenance of generation plant,kcp&l greater missouri operations company,0.0,f1_gnrt_plant
182,other general maintenance of structures,kcp&l greater missouri operations company,0.0,f1_gnrt_plant
182,pueblo diesel (leased),kcp&l greater missouri operations company,5.25,f1_gnrt_plant
182,rents,kcp&l greater missouri operations company,0.0,f1_gnrt_plant
182,w.n. clark,kcp&l greater missouri operations company,38.5,f1_steam
185,n/a,vermont yankee nuclear power corporation,0.0,f1_steam
185,not applicable,vermont yankee nuclear power corporation,0.0,f1_hydro
185,pages 410 and 411 are not applicable.,vermont yankee nuclear power corporation,0.0,f1_gnrt_plant
185,vermont yankee,vermont yankee nuclear power corporation,563.0,f1_steam
186,bellmeade,virginia electric and power company,297.0,f1_steam
186,bremo,virginia electric and power company,254.0,f1_steam
186,combined cycle plant:,virginia electric and power company,,f1_gnrt_plant
186,gordonsville com cyc,virginia electric and power company,323.4,f1_steam
186,kitty hawk ct,virginia electric and power company,48.0,f1_steam
186,mt. storm,virginia electric and power company,1662.0,f1_steam
186,no. branch,virginia electric and power company,80.0,f1_steam
186,north anna - photovoltaic,virginia electric and power company,0.06,f1_gnrt_plant
186,other production:,virginia electric and power company,0.0,f1_gnrt_plant
186,possum pt,virginia electric and power company,96.0,f1_steam
187,centralia,avista corporation,199.5,f1_steam
187,hydro,avista corporation,0.0,f1_gnrt_plant
187,kettle fal,avista corporation,50.7,f1_steam
187,kettle falls bi-fuel,avista corporation,10.8,f1_steam
187,meyers falls,avista corporation,1.2,f1_gnrt_plant
187,nine mile,avista corporation,26.4,f1_hydro
187,spokane ne,avista corporation,61.2,f1_steam
188,* harrison (3),west penn power company,867.0,f1_steam
188,* pleasants (4),west penn power company,616.0,f1_steam
188,*harrison (3),west penn power company,867.0,f1_steam
188,*hatfield's ferry(2),west penn power company,907.0,f1_steam
188,*pleasants (4),west penn power company,616.0,f1_steam
188,*springdale,west penn power company,,f1_steam
188,armstrong,west penn power company,326.0,f1_steam
188,fort martin,west penn power company,288.0,f1_steam
188,fort martin #2 (1),west penn power company,288.0,f1_steam
188,ft. martin #2,west penn power company,288.0,f1_steam
188,ft. martin #2 (1),west penn power company,288.0,f1_steam
188,harrison,west penn power company,867.0,f1_steam
188,hatfield ferry (2),west penn power company,907.0,f1_steam
188,hatfield's ferry,west penn power company,907.0,f1_steam
188,lake lynn,west penn power company,51.0,f1_hydro
188,mitchell,west penn power company,374.0,f1_steam
188,mitchell##,west penn power company,374.0,f1_steam
188,pleasants,west penn power company,616.0,f1_steam
188,springdale,west penn power company,0.0,f1_steam
188,springdale#,west penn power company,0.0,f1_steam
189,* fuel oil inventory adjustment,aep texas north company,0.0,f1_gnrt_plant
189,* plants were inactivated and any remaining,aep texas north company,0.0,f1_gnrt_plant
189,"121, nonutility property.",aep texas north company,0.0,f1_gnrt_plant
189,abilene,aep texas north company,15.0,f1_gnrt_plant
189,fort stockton,aep texas north company,5.0,f1_gnrt_plant
189,investment was transferred to account,aep texas north company,0.0,f1_gnrt_plant
189,net book value of non-depreciable land,aep texas north company,0.0,f1_gnrt_plant
189,presidio,aep texas north company,2.27,f1_gnrt_plant
189,vernon,aep texas north company,11.28,f1_gnrt_plant
190,------------------,western massachusetts electric company,0.0,f1_gnrt_plant
190,cabot,western massachusetts electric company,51.0,f1_hydro
190,cobble mountain,western massachusetts electric company,33.0,f1_hydro
190,doreen,western massachusetts electric company,18.5,f1_steam
190,dwight,western massachusetts electric company,1.4,f1_gnrt_plant
190,est springfield,western massachusetts electric company,18.5,f1_steam
190,gardners falls,western massachusetts electric company,3.6,f1_gnrt_plant
190,hydro,western massachusetts electric company,0.0,f1_gnrt_plant
190,hydro:,western massachusetts electric company,0.0,f1_gnrt_plant
190,indian orchard,western massachusetts electric company,3.7,f1_gnrt_plant
190,millstone 1,western massachusetts electric company,0.0,f1_steam
190,millstone 2,western massachusetts electric company,0.0,f1_steam
190,millstone 3,western massachusetts electric company,0.0,f1_steam
190,millstone no. 1,western massachusetts electric company,0.0,f1_steam
190,millstone no. 1 & 2,western massachusetts electric company,298.6,f1_steam
190,millstone no. 2,western massachusetts electric company,172.71,f1_steam
190,millstone no. 3,western massachusetts electric company,153.4,f1_steam
190,northfield mountain,western massachusetts electric company,160.7,f1_pumped_storage
190,putts bridge,western massachusetts electric company,3.2,f1_gnrt_plant
190,red bridge,western massachusetts electric company,3.6,f1_gnrt_plant
190,smith,western massachusetts electric company,15.0,f1_hydro
190,turners falls no. 1,western massachusetts electric company,5.7,f1_gnrt_plant
190,west springfield,western massachusetts electric company,113.6,f1_steam
190,woodland road,western massachusetts electric company,18.5,f1_steam
191,jeffrey,"westar energy, inc.",1382.4,f1_steam
191,jeffrey(jec),"westar energy, inc.",2160.0,f1_steam
193,(1) directly connected to plant auxiliary load.,wisconsin electric power company,0.0,f1_gnrt_plant
193,(2) a used 1929 model unit was purchassed and,wisconsin electric power company,,f1_gnrt_plant
193,(4) f.e.r.c. licensed project number.,wisconsin electric power company,0.0,f1_gnrt_plant
193,(6) excludes portion allocated to other water,wisconsin electric power company,0.0,f1_gnrt_plant
193,(6) plant sold in september 1997.,wisconsin electric power company,,f1_gnrt_plant
193,(7) oconto falls sold in 2000.,wisconsin electric power company,0.0,f1_gnrt_plant
193,0,wisconsin electric power company,0.0,f1_hydro
193,appleton,wisconsin electric power company,0.0,f1_gnrt_plant
193,brule - 2431,wisconsin electric power company,5.34,f1_gnrt_plant
193,cc-unit 4,wisconsin electric power company,95.4,f1_steam
193,chalk hills - 2394,wisconsin electric power company,7.8,f1_gnrt_plant
193,concord-unit 1,wisconsin electric power company,95.4,f1_steam
193,concord-unit 2,wisconsin electric power company,95.4,f1_steam
193,concord-unit 3,wisconsin electric power company,95.4,f1_steam
193,concord-unit 4,wisconsin electric power company,83.0,f1_steam
193,ferc licensed project number,wisconsin electric power company,0.0,f1_gnrt_plant
193,germantown-unit 1,wisconsin electric power company,61.2,f1_steam
193,germantown-unit 2,wisconsin electric power company,61.2,f1_steam
193,germantown-unit 3,wisconsin electric power company,53.0,f1_steam
193,germantown-unit 4,wisconsin electric power company,61.2,f1_steam
193,gt-unit 3,wisconsin electric power company,61.2,f1_steam
193,hemlock falls - 2074,wisconsin electric power company,2.8,f1_gnrt_plant
193,kingsford - 2131,wisconsin electric power company,7.2,f1_gnrt_plant
193,lower paint - 2072,wisconsin electric power company,0.1,f1_gnrt_plant
193,lower paint - 2072 (4),wisconsin electric power company,0.1,f1_gnrt_plant
193,"lower paint diversion (3), (4)",wisconsin electric power company,0.0,f1_gnrt_plant
193,lower paint diversion canal - 2072,wisconsin electric power company,0.0,f1_gnrt_plant
193,lower paint diversion canal - 2072 (4),wisconsin electric power company,0.0,f1_gnrt_plant
193,michigamme falls - 2073,wisconsin electric power company,9.6,f1_gnrt_plant
193,michigamme reservior.,wisconsin electric power company,0.0,f1_gnrt_plant
193,"michigamme reservoir (4), (5)",wisconsin electric power company,0.0,f1_gnrt_plant
193,michigamme reservoir - 1759,wisconsin electric power company,0.0,f1_gnrt_plant
193,"michigamme reservoir - 1759 (4), (5)",wisconsin electric power company,0.0,f1_gnrt_plant
193,michigamme reservoir.,wisconsin electric power company,,f1_gnrt_plant
193,milwaukee county,wisconsin electric power company,11.0,f1_gnrt_plant
193,milwaukee cty-total,wisconsin electric power company,11.0,f1_steam
193,oc-1 unit,wisconsin electric power company,19.6,f1_steam
193,oconto falls - 2253 (4),wisconsin electric power company,1.32,f1_gnrt_plant
193,oconto falls - 2523,wisconsin electric power company,1.32,f1_gnrt_plant
193,oconto falls - 2523 (4),wisconsin electric power company,1.32,f1_gnrt_plant
193,oconto falls - 2523 (4) (7),wisconsin electric power company,1.32,f1_gnrt_plant
193,paris-unit 1,wisconsin electric power company,83.0,f1_steam
193,paris-unit 2,wisconsin electric power company,83.0,f1_steam
193,paris-unit 3,wisconsin electric power company,83.0,f1_steam
193,paris-unit 4,wisconsin electric power company,83.0,f1_steam
193,pi-unit 4,wisconsin electric power company,57.8,f1_steam
193,pi-unit 9,wisconsin electric power company,90.0,f1_steam
193,pine - 2486,wisconsin electric power company,3.6,f1_gnrt_plant
193,pine - 2486 - (4),wisconsin electric power company,3.6,f1_gnrt_plant
193,pl prairie-total,wisconsin electric power company,1233.2,f1_steam
193,pl prairie-unit 1,wisconsin electric power company,600.0,f1_steam
193,pl. prairie-total,wisconsin electric power company,1200.0,f1_steam
193,pl. prairie-unit 2,wisconsin electric power company,600.0,f1_steam
193,plepl prairie-unit 2,wisconsin electric power company,616.6,f1_steam
193,point beach-unit 1,wisconsin electric power company,523.8,f1_steam
193,point beach-unit 2,wisconsin electric power company,523.8,f1_steam
193,pp-unit 1,wisconsin electric power company,616.6,f1_steam
193,presque isle-unit 1,wisconsin electric power company,25.0,f1_steam
193,presque isle-unit 2,wisconsin electric power company,37.5,f1_steam
193,presque isle-unit 3,wisconsin electric power company,54.4,f1_steam
193,presque isle-unit 4,wisconsin electric power company,57.0,f1_steam
193,presque isle-unit 5,wisconsin electric power company,90.0,f1_steam
193,presque isle-unit 6,wisconsin electric power company,90.0,f1_steam
